Date,Open,High,Low,Close,Adj Close,Volume
2020/9/29,19.32,19.32,19.32,19.32,19.32,30
2020/9/30,21.25,21.25,21.25,21.25,21.25,50
2020/10/9,23.38,23.38,23.38,23.38,23.38,10
2020/10/12,21.05,21.05,21.05,21.05,21.05,100
2020/10/13,18.95,18.95,18.95,18.95,18.95,1
2020/10/14,17.371,17.371,17.371,17.371,17.371,326
2020/10/15,15.64,15.64,15.64,15.64,15.64,100
2020/10/16,14.09,14.09,14.09,14.09,14.09,1
2020/10/19,12.69,12.69,12.69,12.69,12.69,30
2020/10/20,11.5,11.5,11.5,11.5,11.5,310
2020/10/21,11.15,11.15,11.15,11.15,11.15,30
2020/10/28,12.27,12.27,12.27,12.27,12.27,10
2020/10/29,13.5,13.5,13.5,13.5,13.5,10
2020/10/30,14,14,14,14,14,18
2020/11/2,12.61,12.61,12.61,12.61,12.61,5
2020/11/3,13.5,13.5,13.5,13.5,13.5,10
2020/11/4,14.5,14.5,14.5,14.5,14.5,10
2020/11/5,15.95,15.95,15.95,15.95,15.95,10
2020/11/9,17,17,17,17,17,8
2020/11/10,16,16,16,16,16,1
2020/11/11,17.6,17.6,17.6,17.6,17.6,30
2020/11/12,15.84,15.84,15.84,15.84,15.84,3000
2020/11/13,16,16,16,16,16,12000
2020/11/18,15,15,15,15,15,18173
2020/11/19,16.5,16.5,16.5,16.5,16.5,20
2020/11/20,18.13,18.13,18.13,18.13,18.13,191
2020/11/23,19.84,19.84,19.84,19.84,19.84,36
2020/11/24,18,18,18,18,18,6716
2020/11/25,17.9,17.9,17.9,17.9,17.9,2723
2020/11/26,19.5,19.5,19.5,19.5,19.5,51
2020/11/27,19.5,19.5,19.5,19.5,19.5,2760
2020/11/30,17.55,17.55,17.55,17.55,17.55,5116
2020/12/1,17.55,17.55,17.55,17.55,17.55,261
2020/12/2,15.99,15.99,15.99,15.99,15.99,778
2020/12/4,14.99,14.99,14.99,14.99,14.99,1000
2020/12/7,16.47,16.47,16.47,16.47,16.47,1001
2020/12/8,16.749,16.749,16.749,16.749,16.749,5240
2020/12/9,15.09,15.09,15.09,15.09,15.09,13282
2020/12/10,16.6,16.6,16.6,16.6,16.6,3590
2020/12/14,18.21,18.21,18.21,18.21,18.21,1827
2020/12/15,20,20,20,20,20,1010
2020/12/16,21.5,21.5,21.5,21.5,21.5,1010
2020/12/17,23.64,23.64,23.64,23.64,23.64,2
2020/12/21,26,26,26,26,26,20
2020/12/22,23.4,23.4,23.4,23.4,23.4,200
2020/12/23,21.09,21.09,21.09,21.09,21.09,7374
2020/12/24,21.7,21.7,21.7,21.7,21.7,3744
2020/12/25,22,22,22,22,22,448
2020/12/28,21.837,21.837,21.837,21.837,21.837,11014
2020/12/29,22.09,22.09,22.09,22.09,22.09,10029
2020/12/30,23.12,23.12,23.12,23.12,23.12,10024
2020/12/31,23.8,23.8,23.8,23.8,23.8,5005
2021/1/5,25.07,25.07,25.07,25.07,25.07,5205
2021/1/13,27.23,27.23,27.23,27.23,27.23,1300
2021/1/14,25,25,25,25,25,1000
2021/1/22,25,25,25,25,25,14
2021/1/29,26.55,26.55,26.55,26.55,26.55,200
2021/2/2,26.8,26.8,26.8,26.8,26.8,2
2021/2/9,24.12,24.12,24.12,24.12,24.12,20
2021/2/10,22,22,22,22,22,600
2021/3/2,24.2,24.2,24.2,24.2,24.2,1
2021/3/3,23.187,23.187,23.187,23.187,23.187,150
2021/3/4,22.5,22.5,22.5,22.5,22.5,1
2021/3/5,20.408,20.408,20.408,20.408,20.408,141
2021/3/8,21.773,21.773,21.773,21.773,21.773,1349
2021/3/9,23.95,23.95,23.95,23.95,23.95,990
2021/3/10,25.964,25.964,25.964,25.964,25.964,1297
2021/3/11,23.36,23.36,23.36,23.36,23.36,15
2021/3/12,25.6,25.6,25.6,25.6,25.6,1000
2021/3/16,27.8,27.8,27.8,27.8,27.8,450
2021/3/17,25.02,25.02,25.02,25.02,25.02,36
2021/3/18,27.45,27.45,27.45,27.45,27.45,500
2021/3/22,25,25,25,25,25,1
